users,sensors,iteration,response_time,status_code,users_grouped
50,1,5,4415.166125999804,200,50
50,1,5,4983.7272760000815,200,50
50,1,5,4543.974719000062,200,50
50,1,5,4643.672288000062,200,50
50,1,5,1422.4133570000959,0,50
50,1,5,1315.076979999958,0,50
50,1,5,1169.2521980000947,0,50
50,1,5,2594.46020900009,200,50
50,1,5,2889.3053640001654,200,50
50,1,5,4151.657042000124,200,50
50,1,5,4220.717531999981,200,50
50,1,5,1738.497346000031,0,50
50,1,5,1640.8211499999652,0,50
50,1,5,1525.6546600001002,0,50
50,1,5,1456.0779219998494,0,50
50,1,5,1311.4057450000018,0,50
50,1,5,1202.965567999854,0,50
50,1,5,1112.9814729999907,0,50
50,1,5,5759.72350699999,200,50
50,1,5,5943.827291999924,200,50
50,1,5,5407.716145999984,200,50
50,1,5,5561.361540000007,200,50
50,1,5,5716.647684000009,200,50
50,1,5,6164.515422000022,200,50
50,1,5,5508.2479030002105,200,50
50,1,5,6083.37286699998,200,50
50,1,5,5904.742415000101,200,50
50,1,5,5671.037829999932,200,50
50,1,5,4809.768483000198,200,50
50,1,5,4897.8463060000195,200,50
50,1,5,4471.423665999964,200,50
50,1,5,4741.6785819998495,200,50
50,1,5,8879.562010999962,200,50
50,1,5,8968.81940000003,200,50
50,1,5,8761.911174999796,200,50
50,1,5,9052.609658999927,200,50
50,1,5,7263.7006460001885,200,50
50,1,5,8865.75073999984,200,50
50,1,5,1896.2848169999234,0,50
50,1,5,6285.123130999864,200,50
50,1,5,6001.195193000058,200,50
50,1,5,5608.413920999965,200,50
50,1,5,5905.596177000007,200,50
50,1,5,4788.539376000017,200,50
50,1,5,5548.871600999973,200,50
50,1,5,4381.518690000121,200,50
50,1,5,3467.0740770000066,200,50
50,1,5,5021.167398999978,200,50
50,1,5,3119.7327009999753,200,50
50,1,5,957.7217649998602,200,50
50,1,5,651.2563339999815,200,50
50,1,5,1929.349301000002,200,50
50,1,5,1898.977801000001,200,50
50,1,5,1466.6683479999847,200,50
50,1,5,1840.0355589999435,200,50
50,1,5,810.8737750001183,200,50
50,1,5,657.1794880001107,200,50
50,1,5,560.094559999925,200,50
50,1,5,286.3201410000329,200,50
50,1,5,321.98789699987174,200,50
50,1,5,1413.720832000081,200,50
50,1,5,1325.5793440000616,200,50
50,1,5,1177.5684659999115,200,50
50,1,5,606.0463230001005,200,50
50,1,5,1316.0600129999693,200,50
50,1,5,5959.307923999859,200,50
50,1,5,7245.88784599996,200,50
50,1,5,6431.9172069999695,200,50
50,1,5,7121.028557999807,200,50
50,1,5,5781.276543000104,200,50
50,1,5,5869.196196000075,200,50
50,1,5,7246.11334999986,200,50
50,1,5,5733.894448000001,200,50
50,1,5,6603.530706999891,200,50
50,1,5,7554.7732699999415,200,50
50,1,5,6009.61935600003,200,50
50,1,5,1591.1683330000415,200,50
50,1,5,3767.148860000134,200,50
50,1,5,5047.073177999891,200,50
50,1,5,1715.4182210001636,200,50
50,1,5,4514.393040999948,200,50
50,1,5,4383.549674000051,200,50
50,1,5,5382.670904999941,200,50
50,1,5,5316.719258000148,200,50
50,1,5,5781.163570999979,200,50
50,1,5,5861.371996999878,200,50
50,1,5,5731.402674000037,200,50
50,1,5,5663.952352000024,200,50
50,1,5,5034.728651000023,200,50
50,1,5,4957.938084000034,200,50
50,1,5,4817.089041999907,200,50
50,1,5,5484.611387000086,200,50
50,1,5,4902.3822910000945,200,50
50,1,5,1931.2671080001564,200,50
50,1,5,3101.1740489998374,200,50
50,1,5,5908.570328999986,200,50
50,1,5,2142.423008999913,200,50
50,1,5,9420.76268300002,200,50
50,1,5,10097.427686999936,200,50
50,1,5,8184.924649999857,200,50
50,1,5,7839.803677999953,200,50
50,1,5,8126.620960000082,200,50
50,1,5,8058.540147000031,200,50
50,1,5,7621.432079999977,200,50
50,1,5,7702.994466999826,200,50
50,1,5,7788.483207000127,200,50
50,1,5,7933.100736000142,200,50
50,1,5,9314.763528999947,200,50
50,1,5,8328.955683000004,200,50
50,1,5,8509.760895,200,50
50,1,5,9399.73960999987,200,50
50,1,5,8022.839246000103,200,50
50,1,5,8426.461753000012,200,50
50,1,5,10080.431755000063,200,50
50,1,5,10010.314136000034,200,50
50,1,5,2493.5464259999662,200,50
50,1,5,2937.648287999991,200,50
50,1,5,4360.360077999985,200,50
50,1,5,4100.856307999948,200,50
50,1,5,2798.6153740000645,200,50
50,1,5,3563.0243489999884,200,50
50,1,5,4243.892083999981,200,50
50,1,5,4481.975843999862,200,50
50,1,5,5231.978511000079,200,50
50,1,5,758.947064999802,200,50
50,1,5,4457.871075000185,200,50
50,1,5,3041.4274370000385,200,50
50,1,5,3117.4269260000074,200,50
50,1,5,2978.3823820000634,200,50
50,1,5,3183.857595000063,200,50
50,1,5,2858.1260399998882,200,50
50,1,5,2927.995303999978,200,50
50,1,5,1330.0999420000608,200,50
50,1,5,1100.5466389999583,200,50
50,1,5,5862.4284789998455,200,50
50,1,5,5605.7287520000045,200,50
50,1,5,5265.60874300003,200,50
50,1,5,5167.721942000071,200,50
50,1,5,5505.154170999958,200,50
50,1,5,5676.173075999941,200,50
50,1,5,5268.584372000078,200,50
50,1,5,5106.686697999976,200,50
50,1,5,5471.172125000066,200,50
50,1,5,5065.787752999995,200,50
50,1,5,5001.421184000037,200,50
50,1,5,5427.1963829999095,200,50
50,1,5,4139.687151999851,200,50
50,1,5,4204.5717589999185,200,50
50,1,5,4285.647712000127,200,50
50,1,5,1914.0675090000059,200,50
50,1,5,1708.125592999977,200,50
50,1,5,4358.693006000067,200,50
50,1,5,4430.539165000027,200,50
50,1,5,5944.345978999991,200,50
50,1,5,6154.75238199997,200,50
50,1,5,6232.746430000134,200,50
50,1,5,6033.139407000135,200,50
50,1,5,6102.790371000083,200,50
50,1,5,6366.126896999958,200,50
50,1,5,5916.872668999986,200,50
50,1,5,2153.7410769999497,200,50
50,1,5,2089.0169009999227,200,50
50,1,5,2452.369100999931,200,50
50,1,5,1221.7688929999895,0,50
50,1,5,913.3944749999046,0,50
50,1,5,681.0865370000556,0,50
50,1,5,5813.840843999969,200,50
50,1,5,4890.993332000107,200,50
50,1,5,6142.306365999957,200,50
50,1,5,6091.655924999941,200,50
50,1,5,5739.247549999845,200,50
50,1,5,5983.776762999923,200,50
50,1,5,5915.9801899998,200,50
50,1,5,6491.857484000093,200,50
50,1,5,6432.21259500001,200,50
50,1,5,6308.356829999866,200,50
50,1,5,6069.310981999934,200,50
50,1,5,6383.613552000043,200,50
50,1,5,6259.345106999945,200,50
50,1,5,4078.428948999999,200,50
50,1,5,4232.895263000046,200,50
50,1,5,3833.315632999984,200,50
50,1,5,5095.282248000103,200,50
50,1,5,3359.2383210000207,200,50
50,1,5,1644.0994869999486,200,50
50,1,5,698.5933670000577,200,50
20,1,6,1741.2860679999085,200,25
20,1,6,1831.2549439999657,200,25
20,1,6,1951.5442260001237,200,25
20,1,6,1196.3862610000433,200,25
20,1,6,1273.9111860000776,200,25
40,1,6,2462.873042999945,200,50
40,1,6,2712.5568630001453,200,50
40,1,6,3056.374175999963,200,50
40,1,6,2942.3397240000213,200,50
40,1,6,2840.804427999956,200,50
50,1,6,3818.792730000041,200,50
50,1,6,3716.0767269999724,200,50
50,1,6,3626.957539999921,200,50
50,1,6,3539.7086489999765,200,50
50,1,6,3426.6308209998897,200,50
50,1,6,3218.363017999991,200,50
50,1,6,3143.0848070001502,200,50
50,1,6,2967.5121880000006,200,50
50,1,6,4377.974869999889,200,50
50,1,6,4635.694764999926,200,50
50,1,6,3420.5753990001995,200,50
50,1,6,3958.981981000079,200,50
50,1,6,3791.8618199998946,200,50
50,1,6,3894.6232800001326,200,50
50,1,6,2553.580998000143,200,50
50,1,6,4421.695462000116,200,50
50,1,6,1025.1171929999146,200,50
50,1,6,3656.9096339999305,200,50
50,1,6,4001.2457990001167,200,50
50,1,6,940.2604010001596,200,50
50,1,6,4920.8349770001405,200,50
50,1,6,5008.246954000015,200,50
50,1,6,4692.038307000075,200,50
50,1,6,4960.955483999896,200,50
50,1,6,1089.8951760000273,200,50
50,1,6,854.8116229999323,200,50
50,1,6,5454.533622000099,200,50
50,1,6,2179.435200999933,200,50
50,1,6,967.4183350000476,200,50
50,1,6,1992.5375289999465,200,50
50,1,6,758.6813989998973,200,50
50,1,6,925.1551130000735,200,50
50,1,6,499.6261730000242,200,50
50,1,6,573.4529670000938,200,50
50,1,6,2209.604872,200,50
50,1,6,853.5751439999331,200,50
50,1,6,1288.3012160000362,200,50
50,1,6,2970.68111700014,200,50
50,1,6,3191.3071749997926,200,50
50,1,6,3278.0516410000473,200,50
50,1,6,512.9328010000336,200,50
50,1,6,1119.7568019999835,200,50
50,1,6,767.1142200001668,200,50
50,1,6,595.2102189999096,200,50
50,1,6,1749.5954369999254,200,50
50,1,6,1698.7777759998153,200,50
50,1,6,555.7496030000948,200,50
50,1,6,1849.507209999956,200,50
50,1,6,1700.3290000000106,200,50
50,1,6,878.169206000166,200,50
50,1,6,390.2802339998743,200,50
50,1,6,856.1279139998987,200,50
50,1,6,1598.1157950000124,200,50
50,1,6,1958.1021399999372,200,50
50,1,6,492.77317999985826,200,50
50,1,6,680.9958459998597,200,50
50,1,6,2312.3087630001464,200,50
50,1,6,2471.7597700000624,200,50
50,1,6,2426.984889000096,200,50
50,1,6,2666.8640430000323,200,50
50,1,6,839.7324820000449,200,50
50,1,6,615.5591169999752,200,50
50,1,6,768.1086009999945,200,50
50,1,6,1844.2584060001082,200,50
50,1,6,1787.9121600001326,200,50
50,1,6,2604.659743999946,200,50
50,1,6,2706.9362699999147,200,50
50,1,6,631.6366660000767,200,50
50,1,6,7506.894637000187,200,50
50,1,6,7341.672911999922,200,50
50,1,6,8884.397987999819,200,50
50,1,6,7246.429326999987,200,50
50,1,6,8625.517299999956,200,50
50,1,6,10133.827286000042,200,50
50,1,6,7752.617167000153,200,50
50,1,6,7610.570496000037,200,50
50,1,6,7686.218659999895,200,50
50,1,6,7946.162118999837,200,50
50,1,6,8030.975309000041,200,50
50,1,6,8734.17647600013,200,50
50,1,6,8845.400391999874,200,50
50,1,6,7501.4089129999775,200,50
50,1,6,7877.497096999832,200,50
50,1,6,806.0337399999753,200,50
50,1,6,1789.2230590000509,200,50
50,1,6,2795.172739999998,200,50
50,1,6,2920.3054710001197,200,50
50,1,6,7523.270035999985,200,50
50,1,6,1137.112302000105,0,50
50,1,6,1932.7899289999095,200,50
50,1,6,1867.0292239999071,200,50
50,1,6,433.1047650000528,200,50
50,1,6,1382.3977320000722,200,50
50,1,6,1643.5187740000856,200,50
50,1,6,2674.5513810001285,200,50
50,1,6,2620.8487369999602,200,50
50,1,6,2801.308297000105,200,50
50,1,6,2617.2084049999285,200,50
50,1,6,1057.9068319998441,200,50
50,1,6,1388.909983000076,200,50
50,1,6,1097.9485810000824,200,50
50,1,6,1566.976393999994,200,50
50,1,6,1153.6862230000224,200,50
50,1,6,1255.2382569999736,200,50
50,1,6,2685.987952000005,200,50
50,1,6,2788.22928600016,200,50
50,1,6,12110.86109100006,200,50
50,1,6,11735.100152999848,200,50
50,1,6,13790.40795700007,200,50
50,1,6,13911.379931000056,200,50
50,1,6,11926.850745000138,200,50
50,1,6,12261.986584999931,200,50
50,1,6,11073.082995999812,200,50
50,1,6,10772.614980999833,200,50
50,1,6,11168.634153000085,200,50
50,1,6,10934.68387400003,200,50
50,1,6,12071.270220000088,200,50
50,1,6,13770.306614999981,200,50
50,1,6,14062.674766999862,200,50
50,1,6,11040.705869000021,200,50
50,1,6,12561.262000999932,200,50
50,1,6,12478.805429999966,200,50
50,1,6,10906.61176499998,200,50
50,1,6,11928.746230000115,200,50
50,1,6,618.5401529999126,0,50
50,1,6,3692.1281219999855,200,50
50,1,6,3281.8787950000115,200,50
50,1,6,2288.4702850001304,0,50
50,1,6,10180.762463000065,200,50
50,1,6,2773.003362000054,200,50
50,1,6,3002.726118999817,200,50
50,1,6,3078.4293770000204,200,50
50,1,6,11126.813527000195,200,50
50,1,6,10986.845158000051,200,50
50,1,6,3230.0008170000183,200,50
50,1,6,2259.940917999984,0,50
50,1,6,2073.2463459999053,0,50
50,1,6,5152.12588899999,200,50
50,1,6,5043.605936999938,200,50
50,1,6,5387.526474999959,200,50
50,1,6,5910.746904000007,200,50
50,1,6,6027.368439000156,200,50
50,1,6,5738.579554000125,200,50
50,1,6,5534.33842000004,200,50
50,1,6,5612.704967999889,200,50
50,1,6,5704.387660000066,200,50
50,1,6,5295.393816000114,200,50
50,1,6,5457.7730979999615,200,50
50,1,6,5410.940349999919,200,50
50,1,6,4986.052088999941,200,50
50,1,6,2543.3725160000904,200,50
50,1,6,2674.295235000045,200,50
50,1,6,2341.071585000009,200,50
50,1,6,3852.183173999947,200,50
50,1,6,3764.293125999984,200,50
50,1,6,3686.801421999917,200,50
50,1,6,3908.634409000115,200,50
50,1,6,5037.500002999877,200,50
50,1,6,2155.3238199999214,200,50
50,1,6,4989.751387000069,200,50
50,1,6,5226.396794000038,200,50
50,1,6,3032.2801639999852,200,50
50,1,6,2967.3860620000596,200,50
50,1,6,954.2074450000655,200,50
50,1,6,818.3725410001443,200,50
50,1,6,1247.8684150000845,200,50
50,1,6,1937.4804980000135,200,50
50,1,6,1195.905016000097,200,50
50,1,6,6702.004218000184,200,50
50,1,6,6652.830332000121,200,50
50,1,6,6833.130966999988,200,50
50,1,6,6606.241144000023,200,50
50,1,6,6892.000379999899,200,50
50,1,6,6809.513143000004,200,50
50,1,6,6448.843816999897,200,50
50,1,6,2665.795320000143,200,50
50,1,6,2182.7145899999323,200,50
50,1,6,2526.5929990000586,200,50
50,1,6,2437.0020960000147,200,50
50,1,6,2329.186162000042,200,50
50,1,6,2255.36060599984,200,50
50,1,6,1917.7650139999969,200,50
50,1,6,1806.423359000064,200,50
50,1,6,2324.7190079998745,200,50
50,1,6,2258.2218049999483,200,50
50,1,6,7306.792395000002,200,50
50,1,6,6308.814260999952,200,50
50,1,6,7625.567525000179,200,50
50,1,6,7392.05423899989,200,50
50,1,6,7571.25156699999,200,50
50,1,6,5353.172387000086,200,50
50,1,6,5277.210333999847,200,50
50,1,6,7801.414739999927,200,50
50,1,6,7496.975332999909,200,50
50,1,6,6085.985314000027,200,50
50,1,6,7770.091554999908,200,50
50,1,6,1861.49456499993,200,50
50,1,6,2207.317842000066,200,50
50,1,6,955.2240810000967,0,50
50,1,6,520.514626000022,0,50
50,1,6,1997.1129619998464,0,50
50,1,6,2532.358398000042,200,50
50,1,6,3287.37094600001,200,50
50,1,6,5251.139353000099,200,50
50,1,6,3220.3490239999155,200,50
50,1,6,7049.125872000104,200,50
50,1,6,9067.304796000144,200,50
50,1,6,7528.156735000039,200,50
50,1,6,6355.217388000028,200,50
50,1,6,6281.804545999876,200,50
50,1,6,6752.1934359999705,200,50
50,1,6,6851.099815999987,200,50
50,1,6,9182.667571000138,200,50
50,1,6,7822.981113999958,200,50
50,1,6,9251.179000000093,200,50
50,1,6,6604.761529999905,200,50
50,1,6,6497.145304000014,200,50
50,1,6,6689.296258000013,200,50
50,1,6,7675.753716999907,200,50
50,1,6,7968.399511999905,200,50
50,1,6,6987.719378000065,200,50
50,1,6,5353.087139000081,200,50
50,1,6,2959.8343930001647,200,50
50,1,6,5390.773451000086,200,50
50,1,6,2362.0829100000265,200,50
50,1,6,4086.2604000001284,200,50
50,1,6,1336.8266989998574,200,50
50,1,6,5916.890546000104,200,50
50,1,6,1858.3986720000212,200,50
50,1,6,6186.123540999915,200,50
50,1,6,4692.1480160001465,200,50
50,1,6,4591.947565000055,200,50
50,1,6,5017.223541000021,200,50
50,1,6,4843.9303239999845,200,50
50,1,6,4932.00359299999,200,50
50,1,6,6693.369026000028,200,50
30,1,7,1635.0926299999173,200,50
30,1,7,1349.4993439999234,200,50
30,1,7,1733.1026250001287,200,50
30,1,7,1568.9225020000777,200,50
30,1,7,1286.5323959999841,200,50
30,1,7,1845.6040329999723,200,50
30,1,7,1931.8357340000603,200,50
30,1,7,2017.1061220000865,200,50
30,1,7,1471.8373170001087,200,50
30,1,7,2140.197083000203,200,50
40,1,7,3832.0209630001045,200,50
40,1,7,3700.4422929999237,200,50
40,1,7,3610.872689999951,200,50
40,1,7,3298.15129099984,200,50
40,1,7,3191.538774000037,200,50
40,1,7,2874.4643580000684,200,50
50,1,7,2885.188798999934,200,50
50,1,7,4084.8261280000315,200,50
50,1,7,3582.2828730001675,200,50
50,1,7,3986.59839700008,200,50
50,1,7,2985.557763000088,200,50
50,1,7,1949.5713269998305,200,50
50,1,7,1876.0166050001317,200,50
50,1,7,2721.4540049999414,200,50
50,1,7,2458.4826800000883,200,50
50,1,7,2828.172314999847,200,50
50,1,7,2637.074514999995,200,50
50,1,7,2406.8203240001367,200,50
50,1,7,2932.8391840001586,200,50
50,1,7,3045.700212999918,200,50
50,1,7,3132.7050120000877,200,50
50,1,7,3240.1877109998622,200,50
50,1,7,3662.0860650000395,200,50
50,1,7,1548.8243510001212,0,50
50,1,7,1475.2951319999283,0,50
50,1,7,1397.5938239998413,0,50
50,1,7,1307.7384919999986,0,50
50,1,7,4985.542799999848,200,50
50,1,7,5166.904358000011,200,50
50,1,7,5250.035903000025,200,50
50,1,7,5093.540657999938,200,50
50,1,7,3534.690932000103,200,50
50,1,7,3614.7569179997845,200,50
50,1,7,3719.1721570000027,200,50
50,1,7,5349.508363000041,200,50
50,1,7,4825.707063999971,200,50
50,1,7,4934.742144999973,200,50
50,1,7,5484.075836000102,200,50
50,1,7,5592.086397999992,200,50
50,1,7,5674.160518000008,200,50
50,1,7,6311.773958000003,200,50
50,1,7,6093.733800000109,200,50
50,1,7,6634.817750000138,200,50
50,1,7,6511.111823999954,200,50
50,1,7,5939.4677170000705,200,50
50,1,7,5783.029579999948,200,50
50,1,7,6027.816673999951,200,50
50,1,7,5874.5618089999425,200,50
50,1,7,6432.911557999887,200,50
50,1,7,1452.5778690001516,0,50
50,1,7,1381.2945130000571,0,50
50,1,7,971.5226809998967,0,50
50,1,7,2778.9245600001777,0,50
50,1,7,5072.518878999972,200,50
50,1,7,4993.976271000065,200,50
50,1,7,3196.342952999885,200,50
50,1,7,5438.786207000021,200,50
50,1,7,5232.262295000055,200,50
50,1,7,5341.737922999982,200,50
50,1,7,4930.75544699991,200,50
50,1,7,5677.839015000018,200,50
50,1,7,5833.786693999855,200,50
50,1,7,5942.2190039999805,200,50
50,1,7,5778.215126000077,200,50
50,1,7,5318.926181000052,200,50
50,1,7,7055.983492999985,200,50
50,1,7,3954.758064000089,200,50
50,1,7,1049.5200410000507,200,50
50,1,7,4255.17697600003,200,50
50,1,7,1762.3541059999752,200,50
50,1,7,4095.0738270000784,200,50
50,1,7,3171.440498000038,200,50
50,1,7,2328.8903629998003,200,50
50,1,7,5120.073176000005,200,50
50,1,7,1281.9038180000462,200,50
50,1,7,1203.348430999995,200,50
50,1,7,4825.345549999838,200,50
50,1,7,2756.3789569999244,200,50
50,1,7,4274.491547000025,200,50
50,1,7,4175.313519999918,200,50
50,1,7,4405.592007999985,200,50
50,1,7,893.5930050001843,200,50
50,1,7,2451.17216299991,200,50
50,1,7,6422.634336000101,200,50
50,1,7,6927.030855999874,200,50
50,1,7,6682.933339999863,200,50
50,1,7,6819.703868999795,200,50
50,1,7,6362.479572000211,200,50
50,1,7,6142.969338000057,200,50
50,1,7,2744.7315950000757,200,50
50,1,7,2832.3751450000145,200,50
50,1,7,2401.2683270000252,200,50
50,1,7,1780.5569350000496,200,50
50,1,7,1596.6625289997864,200,50
50,1,7,1897.566918999928,200,50
50,1,7,1719.6804159998464,200,50
50,1,7,2261.228550000169,200,50
50,1,7,5094.731425999953,200,50
50,1,7,5407.657423000046,200,50
50,1,7,5688.665386999901,200,50
50,1,7,5072.844667000027,200,50
50,1,7,5348.024048999832,200,50
50,1,7,5239.934708999954,200,50
50,1,7,2171.9859130000714,200,50
50,1,7,1338.6763569999403,0,50
50,1,7,907.3559150001529,0,50
50,1,7,458.3905090000826,0,50
50,1,7,7499.318737000067,200,50
50,1,7,7812.077897000108,200,50
50,1,7,7673.087302999875,200,50
50,1,7,7972.06694800002,200,50
50,1,7,8152.465192999898,200,50
50,1,7,7591.197702000045,200,50
50,1,7,7902.949344000035,200,50
50,1,7,8080.7125789999645,200,50
50,1,7,6081.332210000028,200,50
50,1,7,8251.570504000028,200,50
50,1,7,7782.533923000074,200,50
50,1,7,1655.7738420001442,0,50
50,1,7,3261.884516000009,200,50
50,1,7,4574.353268000095,200,50
50,1,7,2634.2126930001086,200,50
50,1,7,5294.258431999879,200,50
50,1,7,7238.774275999958,200,50
50,1,7,3382.0003949999773,200,50
50,1,7,6292.540187000213,200,50
50,1,7,6212.950523000018,200,50
50,1,7,5522.042671000008,200,50
50,1,7,7355.101390999835,200,50
50,1,7,6145.366473999957,200,50
50,1,7,6006.424860999914,200,50
50,1,7,6087.490075999995,200,50
50,1,7,5994.635223999921,200,50
50,1,7,3651.8975149999733,200,50
50,1,7,5260.432118000153,200,50
50,1,7,4734.295475000181,200,50
50,1,7,4769.55742500013,200,50
50,1,7,2886.510810000118,200,50
50,1,7,2608.4919959998842,200,50
50,1,7,3160.667703999934,200,50
50,1,7,5121.842071999936,200,50
50,1,7,5046.480005999911,200,50
50,1,7,5711.5240120001545,200,50
50,1,7,5982.527626999854,200,50
50,1,7,1553.8127479999275,200,50
50,1,7,4256.368793000092,200,50
50,1,7,1587.0479329998943,200,50
50,1,7,1142.7774490000502,200,50
50,1,7,982.5088379998306,200,50
50,1,7,2036.2815659998432,200,50
50,1,7,2447.332668000172,200,50
50,1,7,2379.4583589999547,200,50
50,1,7,2950.3870050000387,200,50
50,1,7,5245.851527000013,200,50
50,1,7,5326.428941000131,200,50
50,1,7,3135.8527249999497,200,50
50,1,7,2897.88032499996,200,50
50,1,7,2819.0308390001064,200,50
50,1,7,1236.7399190000015,200,50
50,1,7,1159.9152799999501,200,50
50,1,7,1486.7124719999083,200,50
50,1,7,1382.213800000045,200,50
50,1,7,753.746812999907,0,50
50,1,7,2342.817293000053,200,50
50,1,7,1544.3594319999647,0,50
50,1,7,1427.3621219999768,0,50
50,1,7,2995.942095999908,200,50
50,1,7,6923.152226999946,200,50
50,1,7,6979.907186999981,200,50
50,1,7,7172.280842999953,200,50
50,1,7,7417.080446999989,200,50
50,1,7,7526.572386999987,200,50
50,1,7,7758.992105999823,200,50
50,1,7,7054.142361000004,200,50
50,1,7,7645.5859380000675,200,50
50,1,7,7363.890903000083,200,50
50,1,7,7133.024637000062,200,50
50,1,7,6388.8902650001,200,50
50,1,7,2349.4748309999522,200,50
50,1,7,1903.1406950000473,200,50
50,1,7,2101.0101360000135,200,50
50,1,7,654.6482639998885,0,50
50,1,7,514.7800430002007,0,50
50,1,7,1775.099095000087,0,50
50,1,7,5043.2211429999825,200,50
50,1,7,7516.617556000028,200,50
50,1,7,7941.050110999868,200,50
50,1,7,6864.807488999986,200,50
50,1,7,7598.440239999945,200,50
50,1,7,8035.020755999994,200,50
50,1,7,7676.189193000027,200,50
50,1,7,7031.632920999982,200,50
50,1,7,6513.412089999974,200,50
50,1,7,6745.6830149999405,200,50
50,1,7,7198.148200000105,200,50
50,1,7,7363.498180000079,200,50
50,1,7,7287.746624999954,200,50
50,1,7,7811.9752279999375,200,50
50,1,7,7885.56223400019,200,50
50,1,7,7179.365788000041,200,50
50,1,7,8192.700283000022,200,50
50,1,7,7047.26659500011,200,50
50,1,7,8287.949683000079,200,50
50,1,7,6758.822362000046,200,50
50,1,7,2689.0906160001578,200,50
50,1,7,2791.492828999935,200,50
50,1,7,4079.5745919999717,200,50
50,1,7,5159.7223210001175,200,50
50,1,7,141.97651100016628,0,50
50,1,7,3876.452461999861,200,50
50,1,7,5014.58740399994,200,50
50,1,7,4015.802098999984,200,50
50,1,7,3005.5279989999235,200,50
50,1,7,3239.6865480000088,200,50
50,1,7,4005.8294089999436,200,50
50,1,7,3149.1770089999136,200,50
50,1,7,1788.8199060000716,200,50
50,1,7,2510.9258970001065,200,50
50,1,7,2296.8605880000723,200,50
50,1,7,4586.853922000046,200,50
50,1,7,6277.681852999876,200,50
50,1,7,6932.528102999868,200,50
50,1,7,7201.184069999954,200,50
50,1,7,7103.405074999955,200,50
50,1,7,7291.537074999951,200,50
50,1,7,2859.6392370000103,200,50
50,1,7,1485.9857840001496,200,50
50,1,7,2762.0365809998475,200,50
50,1,7,2209.2904859998725,200,50
50,1,7,3670.4572319999897,200,50
50,1,7,3818.161143999987,200,50
50,1,7,1386.1439360000531,0,50
50,1,7,1295.4792919999818,0,50
50,1,7,6206.570923000072,200,50
50,1,7,5865.288972000144,200,50
50,1,7,6037.07947099997,200,50
50,1,7,6352.68178299998,200,50
50,1,7,6752.980563999927,200,50
50,1,7,7107.594830999915,200,50
50,1,7,6664.47145799998,200,50
50,1,7,6870.374389000062,200,50
50,1,7,6967.995139999857,200,50
50,1,7,7047.098984000058,200,50
50,1,7,2461.0006730001714,200,50
50,1,7,3143.221795000045,200,50
50,1,7,2093.1393870000647,200,50
50,1,7,4139.155339000126,200,50
50,1,7,1007.9956519998632,0,50
50,1,7,606.9118609998441,0,50
50,1,7,2032.0047039999736,200,50
50,1,7,3259.3548899999405,200,50
50,1,7,567.6111930001753,0,50
10,1,8,778.9411449998624,200,25
10,1,8,841.6046889999507,200,25
20,1,8,1453.1132810000145,200,25
20,1,8,1535.788691000107,200,25
20,1,8,1630.3023640000447,200,25
20,1,8,1704.2673610001202,200,25
30,1,8,1133.844321999959,200,50
30,1,8,2108.802568999863,200,50
30,1,8,2250.8264329999292,200,50
30,1,8,2479.2441800000233,200,50
30,1,8,2616.190887999892,200,50
30,1,8,2681.892564000009,200,50
30,1,8,2565.1606650001213,200,50
30,1,8,2059.711650000054,200,50
30,1,8,1984.6946340001068,200,50
30,1,8,1913.4284000001571,200,50
30,1,8,1846.013567,200,50
40,1,8,2533.9217619998635,200,50
40,1,8,2887.754416000007,200,50
40,1,8,2975.9764800000994,200,50
40,1,8,2715.6774960001258,200,50
40,1,8,2805.3487629999836,200,50
40,1,8,2645.1742199999444,200,50
40,1,8,2244.791675999977,200,50
40,1,8,2319.5061289998193,200,50
40,1,8,2381.456425000124,200,50
40,1,8,441.1336260000098,0,50
50,1,8,2019.726625999965,200,50
50,1,8,2151.6303840001,200,50
50,1,8,4015.9535620000497,200,50
50,1,8,3934.6871459999875,200,50
50,1,8,3850.5068229999324,200,50
50,1,8,3766.615358999843,200,50
50,1,8,3688.020999999935,200,50
50,1,8,3572.77180899996,200,50
50,1,8,3496.5450419999797,200,50
50,1,8,3392.156612000008,200,50
50,1,8,3297.476103000008,200,50
50,1,8,3215.679876999957,200,50
50,1,8,4198.43234699988,200,50
50,1,8,4278.783873000066,200,50
50,1,8,4126.504474000058,200,50
50,1,8,3979.573789000142,200,50
50,1,8,3291.2870520001434,200,50
50,1,8,4238.4846679999555,200,50
50,1,8,1343.3855590001258,200,50
50,1,8,330.7249360000242,200,50
50,1,8,954.7443750000184,200,50
50,1,8,730.3250590000516,200,50
50,1,8,809.099223999965,200,50
50,1,8,1945.7464810000147,200,50
50,1,8,626.2967789998584,200,50
50,1,8,530.3481230000671,200,50
50,1,8,1097.4340600000687,200,50
50,1,8,3136.191562000022,200,50
50,1,8,3066.3580719999572,200,50
50,1,8,4133.736444000078,200,50
50,1,8,4308.31186599994,200,50
50,1,8,1555.139070999985,200,50
50,1,8,1153.3316410000225,200,50
50,1,8,991.1981719999403,200,50
50,1,8,1264.7532500000125,200,50
50,1,8,3898.666748000096,200,50
50,1,8,2213.0818430000545,200,50
50,1,8,4146.736311999803,200,50
50,1,8,4716.983624999784,200,50
50,1,8,4665.303265000148,200,50
50,1,8,1043.1792079998559,0,50
50,1,8,964.2304179999428,0,50
